   3.3738412e+04  -5.0821977e-21
   3.3738064e+04  -1.0164395e-20
   3.3737715e+04  -1.5246593e-20
   3.3737366e+04  -3.3034285e-20
   3.3737017e+04  -3.6422417e-20
   3.3736668e+04  -3.4728351e-20
   3.3736320e+04  -3.6422417e-20
   3.3735971e+04  -1.3976044e-20
   3.3735622e+04   6.7762636e-21
   3.3735273e+04   1.3764285e-20
   3.3734924e+04   5.0821977e-21
   3.3734576e+04   1.4823077e-20
   3.3734227e+04   1.6728901e-20
   3.3733878e+04   9.3173624e-21
   3.3733529e+04  -3.2822527e-21
   3.3733180e+04  -8.0468130e-21
   3.3732832e+04   1.8422967e-20
   3.3732483e+04  -2.3822802e-21
   3.3732134e+04   1.2599615e-20
   3.3731785e+04   1.7999450e-20
   3.3731436e+04   2.9646153e-21
   3.3731088e+04  -3.7057691e-21
   3.3730739e+04  -2.6681538e-20
   3.3730390e+04  -1.6305384e-20
   3.3730041e+04  -1.4399560e-20
   3.3729692e+04  -8.4703295e-21
   3.3729344e+04   3.0493186e-20
   3.3728995e+04   6.7762636e-21
   3.3728646e+04  -1.5246593e-20
   3.3728297e+04  -3.3881318e-20
   3.3727948e+04   1.3129011e-20
   3.3727600e+04  -4.0657581e-20
   3.3727251e+04  -2.1175824e-21
   3.3726902e+04   4.2351647e-21
   3.3726553e+04   1.3552527e-20
   3.3726204e+04   2.9646153e-21
   3.3725856e+04  -2.4352197e-20
   3.3725507e+04   6.3527471e-22
   3.3725158e+04  -5.4924793e-21
   3.3724809e+04  -3.4940109e-21
   3.3724460e+04   1.7041368e-20
   3.3724112e+04   2.3978631e-20
   3.3723763e+04   1.7876638e-20
   3.3723414e+04   1.1398733e-20
   3.3723065e+04   1.4623181e-20
   3.3722716e+04   2.4999017e-20
   3.3722368e+04   1.6736116e-20
   3.3722019e+04   1.9361348e-20
   3.3721670e+04   1.8802125e-20
   3.3721321e+04   6.5707738e-21
   3.3720972e+04   9.9133461e-21
   3.3720624e+04  -1.3400326e-22
   3.3720275e+04  -1.2017280e-20
   3.3719926e+04  -1.6993599e-20
   3.3719577e+04  -3.4093076e-20
   3.3719228e+04  -2.6893296e-20
   3.3718879e+04  -1.5670110e-20
   3.3718531e+04   4.4469230e-21
   3.3718182e+04  -2.3928681e-20
   3.3717833e+04  -2.0328791e-20
   3.3717484e+04  -1.4187802e-20
   3.3717135e+04  -2.6469780e-20
   3.3716787e+04  -8.4703295e-21
   3.3716438e+04  -3.5151867e-20
   3.3716089e+04  -4.2351647e-20
   3.3715740e+04  -3.8116483e-20
   3.3715391e+04  -2.7952087e-20
   3.3715043e+04  -1.6940659e-20
   3.3714694e+04  -2.9354986e-20
   3.3714345e+04  -5.2741036e-21
   3.3713996e+04  -1.3733266e-20
   3.3713647e+04  -5.5835467e-21
   3.3713299e+04  -4.2527956e-21
   3.3712950e+04   3.2698772e-22
   3.3712601e+04  -7.6813543e-22
   3.3712252e+04  -9.0204731e-21
   3.3711903e+04  -8.0343458e-21
   3.3711555e+04   5.1488115e-22
   3.3711206e+04  -3.7171668e-21
   3.3710857e+04  -1.4937053e-21
   3.3710508e+04  -5.7013537e-21
   3.3710159e+04  -9.2026218e-21
   3.3709811e+04  -7.0476838e-21
   3.3709462e+04  -1.4250581e-20
   3.3709113e+04  -1.6371815e-20
   3.3708764e+04  -2.7343794e-20
   3.3708415e+04  -1.6251421e-20
   3.3708067e+04  -1.2523834e-20
   3.3707718e+04  -2.9029579e-20
   3.3707369e+04   5.5181813e-21
   3.3707020e+04  -1.5913036e-20
   3.3706671e+04  -7.3077064e-21
   3.3706323e+04  -2.9019251e-20
   3.3705974e+04   1.6361486e-20
   3.3705625e+04  -4.0159889e-20
   3.3705276e+04  -3.8009442e-20
   3.3704927e+04  -2.0328791e-20
   3.3704579e+04  -2.0328791e-20
   3.3704230e+04  -4.9127911e-20
   3.3703881e+04  -1.8634725e-20
   3.3703532e+04  -2.4987472e-20
   3.3703183e+04  -2.0117032e-20
   3.3702835e+04   1.0058516e-20
   3.3702486e+04   7.4380081e-21
   3.3702137e+04  -1.1688062e-20
   3.3701788e+04   5.1665119e-21
   3.3701439e+04   4.3068310e-21
   3.3701091e+04  -1.7208842e-21
   3.3700742e+04   7.3502913e-21
   3.3700393e+04  -2.5174030e-21
   3.3700044e+04  -3.4172419e-21
   3.3699695e+04   4.0993042e-21
   3.3699347e+04   9.9841447e-21
   3.3698998e+04   7.4657057e-21
   3.3698649e+04   1.2407709e-24
   3.3698300e+04  -1.2454031e-20
   3.3697951e+04  -1.0852610e-20
   3.3697603e+04  -3.9175274e-21
   3.3697254e+04  -1.9481758e-20
   3.3696905e+04  -1.6940659e-21
   3.3696556e+04  -2.5410988e-20
   3.3696207e+04   1.6940659e-20
   3.3695859e+04  -3.7269450e-20
   3.3695510e+04  -2.0328791e-20
   3.3695161e+04  -2.0328791e-20
   3.3694812e+04  -2.7105054e-20
   3.3694463e+04  -6.7762636e-20
   3.3694115e+04  -5.4210109e-20
   3.3693766e+04  -2.7105054e-20
   3.3693417e+04   2.7105054e-20
   3.3693068e+04   0.0000000e+00
   3.3692719e+04   6.7762636e-21
   3.3692371e+04   3.3881318e-21
   3.3692022e+04   1.6940659e-21
   3.3691673e+04  -3.3881318e-21
   3.3691324e+04  -6.7762636e-21
   3.3690975e+04  -9.5820602e-21
