   3.3738412e+04   2.6645353e-13
   3.3738238e+04   2.9487524e-13
   3.3738064e+04   2.8776981e-13
   3.3737889e+04   2.5046631e-13
   3.3737715e+04   2.3447910e-13
   3.3737541e+04   2.5757174e-13
   3.3737367e+04   2.5224267e-13
   3.3737192e+04   2.9842795e-13
   3.3737018e+04   3.0198066e-13
   3.3736844e+04   3.0908609e-13
   3.3736669e+04   3.3395509e-13
   3.3736495e+04   3.2684966e-13
   3.3736321e+04   3.2684966e-13
   3.3736146e+04   3.1974423e-13
   3.3735972e+04   3.0908609e-13
   3.3735798e+04   3.2684966e-13
   3.3735623e+04   3.4106051e-13
   3.3735449e+04   3.2329694e-13
   3.3735275e+04   3.2684966e-13
   3.3735100e+04   3.3040237e-13
   3.3734926e+04   3.4816594e-13
   3.3734752e+04   3.3395509e-13
   3.3734577e+04   3.5171865e-13
   3.3734403e+04   3.8014036e-13
   3.3734229e+04   3.5527137e-13
   3.3734055e+04   3.3750780e-13
   3.3733880e+04   3.2329694e-13
   3.3733706e+04   3.6237680e-13
   3.3733532e+04   3.4816594e-13
   3.3733357e+04   3.3395509e-13
   3.3733183e+04   3.4106051e-13
   3.3733009e+04   3.2684966e-13
   3.3732834e+04   3.1619152e-13
   3.3732660e+04   3.3750780e-13
   3.3732486e+04   3.0553338e-13
   3.3732311e+04   2.6645353e-13
   3.3732137e+04   2.9842795e-13
   3.3731963e+04   2.8421709e-13
   3.3731788e+04   2.4513724e-13
   3.3731614e+04   2.7355895e-13
   3.3731440e+04   2.4513724e-13
   3.3731265e+04   2.4513724e-13
   3.3731091e+04   2.5934810e-13
   3.3730917e+04   2.4868996e-13
   3.3730743e+04   2.8066438e-13
   3.3730568e+04   2.4158453e-13
   3.3730394e+04   2.7355895e-13
   3.3730220e+04   2.5224267e-13
   3.3730045e+04   2.9842795e-13
   3.3729871e+04   2.3447910e-13
   3.3729697e+04   2.8421709e-13
   3.3729522e+04   2.3803182e-13
   3.3729348e+04   2.7711167e-13
   3.3729174e+04   2.3447910e-13
   3.3728999e+04   2.7000624e-13
   3.3728825e+04   2.8421709e-13
   3.3728651e+04   2.6645353e-13
   3.3728476e+04   2.7711167e-13
   3.3728302e+04   2.6645353e-13
   3.3728128e+04   2.7711167e-13
   3.3727953e+04   2.5579538e-13
   3.3727779e+04   2.5224267e-13
